run_id,job_name,step_name,status,conclusion,started,ended,duration_s
"18754054171","build_zenn_cachetool_magic-nix-cache-action_phase_use-cache","Run nix run .#marp -- --version","completed","skipped","2025-10-23T15:47:13Z","2025-10-23T15:47:13Z",0
"18754054171","build_zenn_cachetool_magic-nix-cache-action_phase_use-cache","Post Setup cache tool","completed","success","2025-10-23T15:47:13Z","2025-10-23T15:47:14Z",1
"18754054171","build_zenn_cachetool_magic-nix-cache-action_phase_use-cache","Post Install nix","completed","success","2025-10-23T15:47:14Z","2025-10-23T15:47:16Z",2
"18754054171","build_zenn_cachetool_magic-nix-cache-action_phase_use-cache","Post Run actions/checkout@v5","completed","success","2025-10-23T15:47:16Z","2025-10-23T15:47:16Z",0
"18754054171","build_zenn_cachetool_magic-nix-cache-action_phase_use-cache","Complete job","completed","success","2025-10-23T15:47:16Z","2025-10-23T15:47:16Z",0
"18754054171","build_marp_cachetool_cachix-action_phase_use-cache","Set up job","completed","success","2025-10-23T15:45:51Z","2025-10-23T15:45:53Z",2
"18754054171","build_marp_cachetool_cachix-action_phase_use-cache","Run actions/checkout@v5","completed","success","2025-10-23T15:45:53Z","2025-10-23T15:45:54Z",1
"18754054171","build_marp_cachetool_cachix-action_phase_use-cache","Install nix","completed","skipped","2025-10-23T15:45:54Z","2025-10-23T15:45:54Z",0
"18754054171","build_marp_cachetool_cachix-action_phase_use-cache","Install nix","completed","success","2025-10-23T15:45:54Z","2025-10-23T15:45:57Z",3
"18754054171","build_marp_cachetool_cachix-action_phase_use-cache","Setup cache tool","completed","success","2025-10-23T15:45:57Z","2025-10-23T15:46:00Z",3
"18754054171","build_marp_cachetool_cachix-action_phase_use-cache","Install nix","completed","skipped","2025-10-23T15:46:00Z","2025-10-23T15:46:00Z",0
"18754054171","build_marp_cachetool_cachix-action_phase_use-cache","Setup cache tool","completed","skipped","2025-10-23T15:46:00Z","2025-10-23T15:46:00Z",0
"18754054171","build_marp_cachetool_cachix-action_phase_use-cache","Install nix","completed","skipped","2025-10-23T15:46:00Z","2025-10-23T15:46:00Z",0
"18754054171","build_marp_cachetool_cachix-action_phase_use-cache","Setup cache tool","completed","skipped","2025-10-23T15:46:00Z","2025-10-23T15:46:00Z",0
"18754054171","build_marp_cachetool_cachix-action_phase_use-cache","Run nix build","completed","success","2025-10-23T15:46:00Z","2025-10-23T15:46:24Z",24
"18754054171","build_marp_cachetool_cachix-action_phase_use-cache","Run nix develop -c zenn --version","completed","skipped","2025-10-23T15:46:24Z","2025-10-23T15:46:24Z",0
"18754054171","build_marp_cachetool_cachix-action_phase_use-cache","Run nix run .#marp -- --version","completed","success","2025-10-23T15:46:24Z","2025-10-23T15:46:25Z",1
"18754054171","build_marp_cachetool_cachix-action_phase_use-cache","Post Setup cache tool","completed","success","2025-10-23T15:46:25Z","2025-10-23T15:46:27Z",2
"18754054171","build_marp_cachetool_cachix-action_phase_use-cache","Post Run actions/checkout@v5","completed","success","2025-10-23T15:46:27Z","2025-10-23T15:46:27Z",0
"18754054171","build_marp_cachetool_cachix-action_phase_use-cache","Complete job","completed","success","2025-10-23T15:46:27Z","2025-10-23T15:46:27Z",0
"18754054171","build_zenn_cachetool_none_phase_use-cache","Set up job","completed","success","2025-10-23T15:45:51Z","2025-10-23T15:45:55Z",4
"18754054171","build_zenn_cachetool_none_phase_use-cache","Run actions/checkout@v5","completed","success","2025-10-23T15:45:55Z","2025-10-23T15:45:56Z",1
"18754054171","build_zenn_cachetool_none_phase_use-cache","Install nix","completed","success","2025-10-23T15:45:56Z","2025-10-23T15:46:00Z",4
"18754054171","build_zenn_cachetool_none_phase_use-cache","Install nix","completed","skipped","2025-10-23T15:46:00Z","2025-10-23T15:46:00Z",0
"18754054171","build_zenn_cachetool_none_phase_use-cache","Setup cache tool","completed","skipped","2025-10-23T15:46:00Z","2025-10-23T15:46:00Z",0
"18754054171","build_zenn_cachetool_none_phase_use-cache","Install nix","completed","skipped","2025-10-23T15:46:00Z","2025-10-23T15:46:00Z",0
"18754054171","build_zenn_cachetool_none_phase_use-cache","Setup cache tool","completed","skipped","2025-10-23T15:46:00Z","2025-10-23T15:46:00Z",0
"18754054171","build_zenn_cachetool_none_phase_use-cache","Install nix","completed","skipped","2025-10-23T15:46:00Z","2025-10-23T15:46:00Z",0
"18754054171","build_zenn_cachetool_none_phase_use-cache","Setup cache tool","completed","skipped","2025-10-23T15:46:00Z","2025-10-23T15:46:00Z",0
"18754054171","build_zenn_cachetool_none_phase_use-cache","Run nix build","completed","success","2025-10-23T15:46:00Z","2025-10-23T15:46:54Z",54
"18754054171","build_zenn_cachetool_none_phase_use-cache","Run nix develop -c zenn --version","completed","success","2025-10-23T15:46:54Z","2025-10-23T15:46:57Z",3
"18754054171","build_zenn_cachetool_none_phase_use-cache","Run nix run .#marp -- --version","completed","skipped","2025-10-23T15:46:57Z","2025-10-23T15:46:57Z",0
"18754054171","build_zenn_cachetool_none_phase_use-cache","Post Run actions/checkout@v5","completed","success","2025-10-23T15:46:57Z","2025-10-23T15:46:57Z",0
"18754054171","build_zenn_cachetool_none_phase_use-cache","Complete job","completed","success","2025-10-23T15:46:57Z","2025-10-23T15:46:57Z",0
